BLZF1	0.145612715
BMP8B	0.830069354
BNIPL	0.698518738
BOLA1	0.283214244
BPNT1	-0.160157555
BRDT	0.608510753
BRINP2	-0.068002969
BRINP3	-1.331697433
BROX	-0.790243603
BSDC1	-0.258988946
BSND	0.644153216
BTBD8	-0.478048814
BTF3L4	0.00863365
BTG2	-0.19251039
C1QA	-0.208461285
C1QB	-0.160157555
C1QC	-0.217194043
C1QTNF12	1.183372176
C1orf100	0.647901044
C1orf101	0.003470203
C1orf105	0.625085295
C1orf106	0.729354516
C1orf109	0.129214099
C1orf112	-0.652099831
C1orf116	0.827125078
C1orf123	-0.216839602
C1orf127	1.127572714
C1orf131	0.262715753
C1orf141	0.051680813
C1orf146	0.166466389
C1orf158	0.919819086
C1orf159	1.138892286
C1orf162	0.155058968
C1orf168	0.450673836
C1orf174	0.764293279
C1orf186	0.001059469
C1orf189	0.123866837
C1orf194	0.756277001
C1orf198	0.255853708
C1orf21	0.029933639
C1orf210	0.11664808
C1orf216	0.446750272
C1orf226	0.302998639
C1orf27	0.180190766
C1orf35	0.197658403
C1orf43	-0.301234405
C1orf50	0.327328914
C1orf52	-0.359431702
C1orf53	0.299167836
C1orf54	-0.362106831
C1orf56	-0.055173153
C1orf61	-0.175399338
C1orf64	0.016655628
C1orf74	-0.214164947
C1orf87	1.032470279
C1orf94	0.363154367
C4BPA	0.307632581
C4BPB	-0.063195542
C8A	0.794062153
C8B	1.436772397
CA14	0.053195663
CA6	0.358163479
CACHD1	-1.052477302
CACNA1E	-1.880509432
CACNA1S	0.524140291
CACYBP	-0.132799075
CADM3	-0.643457805
CALML6	0.533823058
CAMK1G	-0.239203775
CAMK2N1	0.08429714
CAMSAP2	-1.42977283
CAMTA1	-1.387144403
CAP1	-0.546847724
CAPN2	0.952259039
CAPN9	1.97502221
CAPZA1	0.408339235
CAPZB	0.070662463
CASP9	0.044462352
CASQ1	0.361995477
CASQ2	-0.25479998
CASZ1	-0.785055099
CATSPER4	1.098246124
CC2D1B	0.804415868
CCDC17	0.657076183
CCDC18	-0.111670965
CCDC181	-0.071124697
CCDC185	0.429728295
CCDC190	0.415200784
CCDC24	0.772669921
CCDC27	1.878379378
CCDC28B	0.268776299
CCDC30	-0.098839167
CCNL2	0.719105867
CCSAP	0.31895213
CCT3	-0.574206741
CD101	0.713153177
CD160	0.069503553
CD164L2	-0.059810877
CD1A	0.738088662
CD1B	0.458958546
CD1C	-0.122101848
CD1D	0.460473662
CD1E	0.039917874
CD2	-0.206141567
CD244	-0.17913809
CD247	-0.088684403
CD34	0.721334396
CD46	-0.167730838
CD48	0.265745963
CD52	0.447467448
CD53	-0.197053962
CD55	-0.06506563
CD58	0.361551497
CD5L	-0.006870187
CD84	0.181349473
CDA	0.447108493
CDC14A	-0.52055481
CDC20	-0.705039383
CDC42	-0.286444365
CDC42BPA	-1.668621826
CDC42SE1	0.121193253
CDC7	-0.141082809
CDC73	-1.096394808
CDCA8	-0.154453908
CDCP2	0.844592003
CDK11A	-0.075669061
CDK11B	-1.042734609
CDK18	0.534265856
CDKN2C	0.038311259
CELA2A	0.698518738
CELA2B	-0.184841717
CELA3A	0.597364515
CELA3B	1.684308467
CELF3	-0.568955485
CELSR2	-2.060610491
CENPF	2.553038194
CENPL	0.292749312
CENPS	0.123866837
CEP104	1.454351767
CEP170	-0.736862164
CEP350	-0.330087053
CEP85	-0.060784469
CEPT1	-0.503538822
CERS2	-0.620642622
CFAP126	0.24480334
CFAP45	1.109299303
CFAP57	0.839693543
CFH	-0.401408751
CFHR1	0.76126199
CFHR2	0.63310302
CFHR3	1.183011226
CFHR4	1.574847767
CFHR5	0.86250935
CGN	3.068032223
CHD1L	0.501300597
CHD5	-1.871756296
CHI3L1	1.280785061
CHI3L2	0.725165707
CHIA	1.452725232
CHIT1	1.20778677
CHML	-0.044832696
CHRM3	-0.135379195
CHRNB2	-0.848797216
CHTOP	0.066473711
CIART	-0.063550876
CKS1B	-0.024073851
CLCA1	-0.363436653
CLCA2	0.508166153
CLCA4	-0.974558363
CLCC1	0.089735542
CLCN6	-1.59296657
CLCNKA	0.845044808
CLCNKB	0.808956237
CLDN19	0.550934639
CLIC4	-0.471991711
CLK2	-0.328947382
CLSPN	0.954704545
CLSTN1	-0.626175082
CMPK1	0.186607874
CNIH3	-0.061325593
CNIH4	0.521258592
CNKSR1	0.98194089
CNN3	-0.229761436
CNR2	-0.200437934
CNST	0.285267199
CNTN2	0.019514503
COA6	0.469565434
COA7	0.100695717
COG2	-0.507988893
COL11A1	-1.950903804
COL16A1	0.7011784
COL24A1	0.659393808
COL8A2	-0.078343087
COL9A2	1.251906826
COLGALT2	0.662067439
COPA	-1.192478554
COQ8A	0.45032
CORT	0.038311259
COX20	0.180904132
CPT2	0.701639548
CPTP	1.071956547
CR1	1.037055982
CR1L	1.990974259
CR2	2.243335922
CRABP2	-0.24384355
CRB1	-0.971051216
CRCT1	0.086970842
CREB3L4	0.678376364
CRNN	0.26619219
CROCC	5.283467769
CRP	0.030736896
CRTC2	-0.838456447
CRYZ	0.463504045
CSDE1	-1.480459391
CSF1	0.687912462
CSF3R	0.867509357
CSMD2	-1.739967574
CSRP1	-0.055977152
CTBS	0.701549782
CTH	0.139909084
CTNNBIP1	0.180904132
CTPS1	-0.677680682
CTRC	0.40798181
CTSE	0.544158387
CTSK	-0.318345414
CTSS	-0.254090595
CTTNBP2NL	-0.151330823
CYB561D1	-0.152939287
CYB5R1	-0.231630501
CYB5RL	0.694330309
CYP2J2	0.323228694
CYP4A11	1.64784932
CYP4A22	2.891916043
CYP4B1	2.356155597
CYP4X1	0.186697085
CYP4Z1	0.561269696
CYR61	-0.469670219
DAB1	-0.416017158
DAP3	0.038758734
DARS2	-0.909221299
DBT	-0.041091862
DCAF6	-0.738815923
DCAF8	-0.764752878
DCDC2B	0.320911059
DCLRE1B	-0.356306228
DCST1	0.112998312
DCST2	1.256555402
DDAH1	0.050877616
DDI2	-0.476534468
DDOST	-0.01979221
DDR2	-0.670369121
DDX20	0.262452584
DDX59	0.050969457
DEDD	-0.252930509
DEGS1	-0.08601014
DENND1B	-0.428136446
DENND2C	0.843530867
DENND2D	-0.183682232
DENND4B	-1.75916081
DEPDC1	-0.641849819
DESI2	-0.017210813
DFFA	0.299611382
DFFB	0.196945459
DHCR24	-0.454428315
DHDDS	-0.180297737
DHRS3	0.557795553
DHX9	-2.390322668
DIEXF	0.366633025
DIO1	0.148998784
DIRAS3	-0.389464511
DISC1	1.09602332
DISP1	-0.891185609
DISP3	-0.372815453
DLGAP3	-1.025176136
DMAP1	-0.247581669
DMBX1	0.094280078
DMRTB1	0.941119579
DNAJB4	-0.453719597
DNAJC11	-0.524387721
DNAJC16	-0.682134889
DNAJC6	-1.247645467
DNAJC8	-0.189835754
DNALI1	-0.273070615
DNASE2B	0.001863043
DNM3	-0.665823498
DNTTIP2	-0.18858226
DOCK7	-3.293438779
DPH2	-0.011414593
DPH5	-0.144561259
DPM3	-0.095547738
DPT	0.969640519
DPYD	0.198649592
DR1	0.007118801
DRAM2	-0.294016276
DRAXIN	0.715630474
DSTYK	-0.017025978
DTL	-1.497930569
DUSP10	-0.48294687
DUSP12	0.144453853
DUSP27	2.596468844
DVL1	-0.119691919
DYRK3	-0.561639957
E2F2	-0.169245539
EBNA1BP2	-0.252930509
ECE1	-0.738815923
ECHDC2	0.429281555
ECM1	0.321358515
EDARADD	-0.134313696
EDEM3	0.038851179
EDN2	0.75476085
EFCAB14	-0.225122357
EFCAB2	-0.16550652
EFCAB7	1.273565258
EFHD2	-0.300880434
EFNA1	0.119321739
EFNA3	-0.195539422
EFNA4	0.666169313
EGLN1	-0.328238325
EIF2B3	0.006051851
EIF2D	-0.753699618
EIF3I	-0.581877175
EIF4G3	-0.948645404
ELAVL4	-0.386789564
ELF3	0.100339625
ELK4	-0.30042912
ELOA	0.744595733
ELOVL1	-0.202757624
EMC1	-0.380906316
ENAH	-0.203467291
ENO1	-0.611103762
ENSA	-0.091358717
EPB41	0.111483602
EPHA10	1.830530118
EPHA2	0.054896214
EPHA8	0.437504252
EPHB2	-1.735966673
EPHX1	0.974269707
EPHX4	-0.306938074
EPRS	-1.70856162
EPS15	-0.046703293
EPS8L3	0.590592538
ERI3	-0.55603385
ERICH3	1.897848994
ERMAP	1.292194007
ERO1B	0.433470119
ERRFI1	-0.525547353
ESPN	0.498172804
ESRRG	-1.116535508
ETNK2	0.264230843
ETV3L	0.998958508
EVA1B	0.220830378
EVI5	1.181586753
EXO1	1.055393558
EXO5	0.363867196
EXOC8	-1.378132055
EXOSC10	-0.240984772
EXTL1	0.602000088
EXTL2	0.067632671
EYA3	-0.613778361
F11R	-0.274230586
F13B	-0.616004115
F3	0.183220836
F5	1.530243896
FAAH	-0.484461606
FAAP20	0.465377107
FABP3	-0.079951356
FAF1	-1.032840945
FAM102B	-0.119072432
FAM129A	0.412716272
FAM131C	1.305838642
FAM151A	1.658906972
FAM159A	0.16192116
FAM163A	0.345955591
FAM167B	0.50147467
FAM177B	0.363066933
FAM183A	0.796205499
FAM189B	0.639607877
FAM19A3	0.369928261
FAM20B	-0.776160657
FAM212B	0.093121084
FAM213B	-0.233950633
FAM46B	-0.565473586
FAM46C	0.030381158
FAM71A	1.44666742
FAM76A	0.02235929
FAM78B	-0.263983466
FASLG	0.141780127
FBLIM1	0.069950758
FBXO2	-0.054462414
FBXO28	0.107914369
FBXO42	-1.828465696
FBXO44	0.845306321
FBXO6	0.040273568
FCAMR	0.576064554
FCER1A	0.197301768
FCER1G	0.125381907
FCGR1A	0.37982043
FCGR1B	0.394617044
FCGR2A	0.738446191
FCGR2B	-0.164346594
FCGR3A	0.624726324
FCGR3B	0.839602292
FCMR	0.432312037
FCN3	0.932383353
FCRL1	0.430083751
FCRL2	-0.342224875
FCRL3	1.706875795
FCRL4	1.12944155
FCRL5	1.395793432
FCRL6	0.773115172
FCRLA	0.304958732
FCRLB	0.986034712
FDPS	-0.370032814
FGGY	0.371176807
FGR	-0.415662254
FH	-0.82598145
FHL3	0.247119789
FLAD1	-0.259699785
FLG	28.96012269
FLG2	0.436028275
FLVCR1	-0.170760257
FMN2	-0.639037094
FMO1	0.521343358
FMO2	1.521537793
FMO3	1.14655433
FMO4	0.518313567
FMO5	0.421350393
FMOD	-0.086720758
FNBP1L	-0.211490392
FNDC5	0.092318292
FNDC7	1.302087585
FOXJ3	-0.008740593
FPGT	0.049099125
FPGT-TNNI3K	-0.322710935
FRRS1	0.379909856
FUBP1	-1.064036684
FUCA1	0.027351501
G0S2	0.356205859
GABPB2	0.263874329
GABRD	-0.512625292
GADD45A	-0.305069791
GALE	-0.541143978
GALNT2	-0.726695006
GATAD2B	-0.804680183
GBA	-0.243748023
GBP1	0.197393178
GBP2	-0.097324331
GBP3	2.059794267
GBP4	0.651819655
GBP5	0.147575328
GBP6	0.600485522
GBP7	0.426698984
GCLM	-0.249547236
GCSAML	0.301840827
GDAP2	-0.660923333
GFI1	0.006407487
GGPS1	-0.143046614
GIPC2	0.004892669
GJA4	0.266904369
GJA5	-0.788729347
GJA8	-0.350602562
GJA9	-0.046795474
GJB3	0.715630474
GJB4	1.938016716
GJB5	0.447908028
GJC2	-0.227086799
GLIS1	0.462435815
GLMN	0.662423202
GLMP	0.687110939
GLRX2	0.553966123
GLUL	-0.653351105
GMEB1	-0.944250695
GNAI3	-0.295530738
GNAT2	-0.294370635
GNB1	-0.477695445
GNG12	0.245160773
GNG4	0.104082039
GNG5	0.02574481
GNL2	-0.364237204
GNPAT	-0.318251243
GOLPH3L	0.193113139
GOLT1A	0.442920284
GON4L	-2.346647041
GORAB	-0.042606648
GPA33	0.785235391
GPATCH2	0.022807049
GPATCH3	0.149090085
GPATCH4	0.738446191
GPBP1L1	-0.480272671
GPN2	-0.654865417
GPR137B	-0.247581669
GPR153	0.46163219
GPR157	0.30112646
GPR161	-0.865104225
GPR25	0.267261115
GPR3	-0.237334145
GPR37L1	-0.074154266
GPR52	-0.237334145
GPR61	-1.032487299
GPR88	-0.116847875
GPSM2	-0.275295857
GPX7	0.086614605
GREM2	-0.035836647
GRHL3	1.19067378
GRIK3	-1.662580894
GSTM2	0.278668531
GSTM3	0.045173948
GSTM4	0.603426408
GSTM5	0.579095417
GTF2B	-0.309612877
GUCA2A	0.364582413
GUCA2B	0.156574067
GUK1	0.579095417
H3F3A	-0.024073851
H6PD	2.449936058
HAO2	0.025836679
HAPLN2	-0.122906374
HAX1	0.101854545
HCN3	0.189819802
HCRTR1	0.428924875
HDAC1	-0.764399603
HDGF	-0.113013711
HEATR1	1.772571785
HECTD3	-1.093627025
HENMT1	-0.186356412
HEYL	0.559311099
HFE2	-0.328947382
HFM1	-0.791958289
HHAT	0.793256483
HHIPL2	0.631325928
HHLA3	0.095348267
HIPK1	-1.541987157
HIST2H2AB	-0.446148477
HIST2H2AC	-0.175399338
HIST2H2BE	0.095348267
HIST2H2BF	0.019685326
HIST2H3D	-0.40087191
HIST3H2A	-0.300880434
HIST3H2BB	-0.584552733
HIST3H3	0.848337792
HIVEP3	0.832374086
HLX	0.244892465
HMCN1	-1.093627198
HMGB4	0.724724751
HMGCL	-0.421011725
HMGCS2	-0.276810724
HMGN2	-0.115333268
HNRNPCL1	0.603426408
HNRNPR	-1.083824601
HNRNPU	-1.068936525
HOOK1	-0.964746861
HORMAD1	0.463861638
HP1BP3	-1.142381022
HPCA	-0.253736521
HPCAL4	-0.008833055
HPDL	0.209867724
HRNR	9.817759705
HS2ST1	-0.116043054
HSD11B1	-0.625993342
HSD17B7	-0.248741435
HSD3B1	-0.044121438
HSD3B2	-0.011059
HSPA6	1.081939146
HSPB11	0.353174822
HSPB7	0.072177375
HSPG2	5.106081599
HTR1D	0.031540292
HTR6	-0.376091395
HYI	0.160406127
IARS2	-0.099907164
IBA57	0.046332975
ICMT	-0.041540324
ID3	0.241772919
IER5	0.267261115
IFI16	0.198552729
IFI44	0.006855417
IFI44L	0.609573864
IFI6	-0.008477499
IFNLR1	-0.252125767
IGSF21	-0.008740593
IGSF3	-0.611303973
IGSF8	-0.012125834
IGSF9	-0.871090146
IKBKE	-0.076024712
IL10	-0.024429289
IL12RB2	0.353357086
IL19	0.287402705
IL20	0.523931004
IL22RA1	0.177608174
IL23R	-0.031555013
IL24	0.039470282
IL6R	-0.310676952
ILDR2	-0.316025408
ILF2	-0.657188175
INPP5B	-0.656646637
INSL5	0.744868911
INSRR	-0.48350428
INTS11	-1.046477282
INTS3	-2.031193774
INTS7	-1.622282244
IPO13	-1.056370109
IPO9	-1.398636915
IPP	-0.48330239
IQCC	0.776144732
IQGAP3	0.933202466
IRF2BP2	-0.375736487
IRF6	-0.562090569
ISG15	0.408339235
ISG20L2	-0.468155776
ITGA10	0.517708643
ITGB3BP	-0.091358717
ITLN1	0.517511256
ITLN2	0.652887655
ITPKB	0.758784416
IVNS1ABP	-0.270396228
JAK1	-1.45871782
JMJD4	0.957157458
JTB	0.105240672
JUN	-0.758695721
KANK4	0.881245112
KAZN	0.273055121
KCNA10	0.891383367
KCNA2	-0.875450016
KCNA3	-0.848797216
KCNAB2	-0.51343207
KCNC4	-0.398102826
KCND3	-1.017243267
KCNH1	-1.615060726
KCNJ10	0.249793354
KCNJ9	-0.22102881
KCNK1	0.037599625
KCNK2	-0.221737832
KCNN3	-0.325113884
KCNQ4	0.357450692
KCNT2	-2.141124171
KCTD3	-1.211187158
KDF1	0.193915608
KDM1A	-1.293369157
KDM4A	-0.241786219
KDM5B	-2.344253638
KHDRBS1	-0.618775481
KIAA0319L	-1.564441165
KIAA0754	-0.093401145
KIAA0907	-1.227945438
KIAA1324	0.000888571
KIAA1522	0.707100002
KIAA1614	1.223972724
KIAA2013	-0.403095077
KIF14	0.998140261
KIF17	2.677874628
KIF1B	-3.116566176
KIF21B	-2.697004324
KIF26B	1.670500526
KIF2C	-0.821344456
KIFAP3	-0.92365961
KIRREL	-0.862430481
KISS1	0.67945296
KLF17	0.175289827
KLHDC7A	1.180886091
KLHDC8A	-0.371547402
KLHDC9	0.392385825
KLHL12	-0.892914596
KLHL17	-0.617078459
KLHL20	-0.417176838
KLHL21	-0.123616572
KMO	-0.226281809
KNCN	0.348986516
KPNA6	-0.67616637
KPRP	0.99789154
KRTCAP2	-0.306584126
KTI12	0.316366062
KYAT3	0.319396024
L1TD1	0.262003384
LAD1	1.41314814
LAMB3	2.364866031
LAMC1	0.041713294
LAMC2	1.353663727
LAMTOR2	-0.128255267
LAMTOR5	0.318594572
LAPTM5	0.423935168
LAX1	0.424736191
LBR	0.48106164
LCE1A	0.345955591
LCE1B	-0.013021927
LCE1C	-0.155613747
LCE1D	0.526962475
LCE1E	0.636493159
LCE1F	0.964297733
LCE2A	0.51974284
LCE2B	0.602269624
LCE2C	0.29310644
LCE2D	0.385882104
LCE3A	0.079752124
LCE3D	0.93577654
LCE3E	0.499958856
LCE4A	0.606817327
LCE5A	0.57829763
LCK	-0.24036338
LDLRAD1	1.301650789
LDLRAD2	0.113261847
LDLRAP1	-0.047954764
LEFTY1	1.019102435
LEFTY2	-0.281803514
LELP1	0.207907636
LEMD1	0.271806765
LENEP	0.081267114
LEPR	-1.114496089
LEPROT	-0.173884819
LEXM	0.829351813
LGALS8	0.094280078
LGR6	0.073522071
LHX4	0.0714656
LHX8	-0.318345414
LHX9	-0.337325406
LIN28A	-0.050273494
LIN9	-0.603531269
LINGO4	0.113709147
LIX1L	-0.352213695
LMNA	-0.678390022
LMO4	-0.26514391
LMOD1	0.108005536
LMX1A	-0.597827492
LPAR3	-0.116398226
LPGAT1	-0.258279793
LRIF1	-0.725892703
LRIG2	-0.124593538
LRP8	-0.250163509
LRRC39	0.257012074
LRRC40	1.19067378
LRRC41	-0.395072878
LRRC42	-0.032714222
LRRC47	0.035729083
LRRC52	0.259685667
LRRC7	-2.259405649
LRRC71	0.52205717
LRRC8B	-1.130167894
LRRC8C	-0.316736317
LRRC8D	-0.847992268
LRRIQ3	1.548190896
LRRN2	0.12173138
LSM10	-0.114173432
LURAP1	0.436858126
LUZP1	-0.108997364
LY9	0.624461106
LYPLA2	-0.353728007
LYPLAL1	0.416716069
LYSMD1	0.005248308
LYST	-1.392091735
LZIC	-0.209621442
MAB21L3	0.396217643
MACF1	-3.705671327
MAD2L2	-0.20543225
MAEL	-0.295885213
MAGI3	-1.954304079
MAGOH	-0.035481293
MAN1A2	-0.884535483
MAN1C1	-0.611459097
MANEAL	0.04597719
MAP10	0.232518698
MAP1LC3C	0.036796369
MAP3K21	0.383744051
MAP3K6	0.501760202
MAP7D1	0.244536937
MAPKAPK2	0.046332975
MARC1	1.012241915
MARC2	0.597722536
MARCKSL1	0.107914369
MARK1	-0.880701215
MASP2	1.177396669
MAST2	-0.590314375
MATN1	0.494339598
MCL1	-0.304263404
MCOLN2	0.207641058
MCOLN3	-0.123971969
MDM4	-0.612263862
MEAF6	-0.162477432
MECR	-0.045280694
MED18	-0.088684403
MED8	-0.164346594
MEF2D	-0.904322582
MEGF6	5.013579079
METTL13	-1.0521815
METTL18	0.083228703
MEX3A	-0.688735335
MFAP2	0.166466389
MFN2	-1.298626335
MFSD14A	-0.825628481
MFSD2A	-0.445695306
MFSD4A	-0.659408752
MGST3	-0.102766076
MIA3	1.324972921
MIB2	2.148526178
MIER1	-0.149460517
MIGA1	-0.54871754
MIIP	1.166697335
MINDY1	0.032699452
MINOS1	0.092674573
MKNK1	0.443362449
MLLT11	-0.071218283
MMACHC	1.216878501
MMEL1	0.646923218
MNDA	0.207996735
MOB3C	-0.006514594
MORN1	1.577070782
MOV10	-1.178036467
MPC2	-0.002773784
MPL	0.243377637
MPZ	-0.275390814
MPZL1	-0.601664095
MR1	0.172615975
MROH7	4.286973126
MROH9	1.323034926
MRPL20	-0.084495437
MRPL24	0.005248308
MRPL37	-0.414502447
MRPL55	0.525446709
MRPL9	0.748697086
MRPS14	0.053907424
MRPS15	0.294264476
MRPS21	0.433028259
MRTO4	0.057740266
MSH4	-0.661992127
MSTO1	0.802347282
MT1HL1	0.776421835
MTF1	-0.950664766
MTF2	-0.679195064
MTFR1L	0.224305082
MTHFR	0.577316555
MTMR11	0.036177113
MTOR	-4.715272194
MTR	-0.902645326
MTX1	0.452454057
MUC1	0.292036498
MUL1	-0.263177942
MUTYH	-0.150171744
MXRA8	-0.206141567
MYBPH	0.028510657
MYBPHL	1.149941785
MYCBP	0.166823254
MYCL	-0.381085877
MYOC	0.907335994
MYOG	0.409854642
MYOM3	3.798504316
MYSM1	-0.067647158
NADK	0.343013697
NASP	-0.674557707
NAV1	-2.275022585
NAXE	0.718661582
NBL1	0.071018493
NBPF3	1.307436266
NCDN	-1.766866293
NCF2	0.393187688
NCMAP	0.347471032
NCSTN	-1.311192904
NDC1	-0.655574691
NDUFS2	-0.321729062
NDUFS5	0.066829743
NECAP2	0.071821427
NECTIN4	-0.131190366
NEGR1	-0.319859886
NEK2	-0.186356412
NEK7	-0.330913239
NENF	0.004089124
NES	0.06069492
NEXN	-0.87954252
NFASC	-0.659607866
NFIA	-0.783025448
NFYC	-0.408089951
NGF	0.097665822
NHLH1	0.076722185
NHLH2	-0.071218283
NID1	0.918280838
NIPAL3	-0.280643961
NIT1	-0.493999575
NKAIN1	0.169496655
NLRP3	-0.977591431
NME7	0.492022881
NMNAT1	0.238742617
NMNAT2	-0.734366136
NOC2L	0.545877646
NOL9	-0.220933499
NOS1AP	-0.829010408
NOTCH2	-2.589471165
NPHP4	4.500503489
NPHS2	-0.09055428
NPL	0.037599625
NPPA	0.461188813
NPPB	0.61938137
NPR1	-0.456655103
NR0B2	0.345597969
NR1I3	0.302285
NR5A2	-0.890239471
NRAS	-0.303555484
NRDC	-1.380731334
NSL1	0.315564134
NSUN4	0.595849206
NT5C1A	-0.411473152
NTNG1	-0.470024758
NTPCR	0.314406108
NTRK1	1.247010457
NUAK2	-0.160064126
NUCKS1	-0.356403122
NUDC	0.017814765
NUDT17	0.420904531
NUF2	-0.399711369
NUP133	-0.617438596
NUP210L	-1.739376584
NVL	-0.293119349
OAZ3	-0.027458852
OBSCN	16.39083432
OCLM	0.071374643
ODF2L	0.427054087
OLFM3	-0.790597531
OLFML2B	0.683821956
OLFML3	-0.506921563
OMA1	0.750655068
OPN3	0.452096535
OPRD1	-0.094743196
OPTC	0.409140109
OR10J1	0.85065247
OR10J3	0.112905829
OR10J5	0.514838015
OR10K1	0.732742254
OR10K2	0.355133212
OR10R2	1.459143459
OR10T2	1.38801438
OR10Z1	0.246763352
OR11L1	0.92213193
OR13G1	0.40798181
OR14A16	0.409497039
OR14C36	0.457800288
OR14I1	1.078817403
OR1C1	0.074495312
OR2AK2	0.677218601
OR2B11	1.534822269
OR2C3	0.820974686
OR2G2	0.349429513
OR2G3	1.111886694
OR2G6	0.245248393
OR2L13	0.311018751
OR2L2	1.115715965
OR2L3	0.675703159
OR2L5	0.111390947
OR2M2	0.334992054
OR2M3	1.607470235
OR2M4	0.104528356
OR2M5	1.497560933
OR2M7	1.034699275
OR2T1	0.663938274
OR2T10	0.510649569
OR2T12	1.335156923
OR2T2	0.432312037
OR2T27	2.073437948
OR2T3	1.116074922
OR2T33	1.61888027
OR2T34	1.574756753
OR2T4	1.705612793
OR2T6	1.168570549
OR2T8	1.743239474
OR2W3	1.357975253
OR6F1	0.711442061
OR6K2	1.004662671
OR6K3	0.78256231
OR6K6	0.808051257
OR6N1	0.967764874
OR6N2	0.694330309
OR6Y1	1.325263668
ORC1	-0.552819794
OSBPL9	-0.446050399
OSCP1	-0.310321755
OTUD3	0.016299934
OTUD7B	-0.89737162
OVGP1	-0.228863867
OXCT2	0.304156718
P3H1	0.179572331
PABPC4	-1.850930083
PADI1	1.041658074
PADI2	0.475003168
PADI3	2.777417585
PADI4	1.26831403
PAFAH2	0.524373371
PALMD	0.142227212
PANK4	-1.119476294
PAPPA2	-0.702891216
PAQR6	0.565814937
PAQR7	0.349429513
PARK7	0.107914369
PARP1	-0.172897001
PARS2	-0.213715101
PATJ	1.900542305
PAX7	-0.33803608
PBX1	-0.59444629
PBXIP1	0.822581738
PCNX2	0.605858466
PCP4L1	0.222345663
PCSK9	1.958255173
